Time,Datetime,Frequency,Magnitude
603,2020-05-05 07:26:08,10.0,0.748
604,2020-05-05 07:26:10,12.4,0.671
605,2020-05-05 07:26:12,2.667,0.708
606,2020-05-05 07:26:14,13.667,0.871
607,2020-05-05 07:26:16,8.0,0.619
608,2020-05-05 07:27:02,1.5,0.868
609,2020-05-05 07:27:04,18.111,0.843
610,2020-05-05 07:27:06,11.333,0.874
611,2020-05-05 07:27:08,10.667,0.785
612,2020-05-05 07:27:12,10.2,0.767
613,2020-05-05 07:27:30,13.75,0.901
614,2020-05-05 07:27:32,10.5,0.797
615,2020-05-05 07:27:34,5.333,0.991
616,2020-05-05 07:27:36,10.0,0.634
617,2020-05-05 07:27:38,10.5,0.702
618,2020-05-05 07:27:40,11.0,0.575
619,2020-05-05 07:27:42,7.5,0.758
620,2020-05-05 07:28:18,12.75,0.872
621,2020-05-05 07:28:20,14.75,0.934
622,2020-05-05 07:28:22,10.0,0.853
623,2020-05-05 07:28:26,15.0,0.81
624,2020-05-05 07:28:52,1.0,0.626
625,2020-05-05 07:28:54,16.0,1.01
626,2020-05-05 07:28:56,8.6,0.631
627,2020-05-05 07:28:58,1.5,0.847
628,2020-05-05 07:29:00,2.0,1.065
629,2020-05-05 07:29:08,1.5,0.781
630,2020-05-05 07:29:58,1.0,0.77
631,2020-05-05 07:30:04,1.5,0.656
632,2020-05-05 07:30:06,1.5,0.754
633,2020-05-05 07:30:10,1.5,0.751
634,2020-05-05 07:30:22,1.0,0.801
635,2020-05-05 07:30:24,11.75,0.736
636,2020-05-05 07:30:30,14.5,0.797
637,2020-05-05 07:30:46,1.0,0.619
638,2020-05-05 07:30:48,15.714,0.912
639,2020-05-05 07:30:50,11.5,0.731
640,2020-05-05 07:30:52,12.286,0.783
641,2020-05-05 07:30:58,15.111,0.819
642,2020-05-05 07:31:00,9.25,0.632
643,2020-05-05 07:31:04,9.667,0.667
644,2020-05-05 07:31:06,15.143,0.832
645,2020-05-05 07:31:08,10.0,0.966
646,2020-05-05 07:31:12,10.556,0.707
647,2020-05-05 07:31:22,16.333,1.029
648,2020-05-05 07:31:24,13.2,0.752
649,2020-05-05 07:31:26,13.429,1.03
650,2020-05-05 07:32:22,14.833,0.929
651,2020-05-05 07:32:24,16.167,0.762
652,2020-05-05 07:32:26,14.0,0.802
653,2020-05-05 07:32:36,15.143,1.047
654,2020-05-05 07:32:38,13.429,0.803
655,2020-05-05 07:33:30,15.3,0.795
656,2020-05-05 07:33:32,11.857,0.801
657,2020-05-05 07:33:34,1.0,0.553
658,2020-05-05 07:33:40,7.5,0.635
659,2020-05-05 07:33:42,16.0,0.791
660,2020-05-05 07:33:44,17.286,0.931
661,2020-05-05 07:34:10,1.5,1.053
662,2020-05-05 07:34:14,17.429,0.866
663,2020-05-05 07:34:16,9.4,0.821
664,2020-05-05 07:34:18,7.0,0.724
665,2020-05-05 07:34:22,14.857,0.893
666,2020-05-05 07:34:24,9.667,0.75
667,2020-05-05 07:34:54,18.5,1.021
668,2020-05-05 07:34:56,15.111,0.674
669,2020-05-05 07:35:02,15.167,0.932
670,2020-05-05 07:35:04,9.455,0.691
671,2020-05-05 07:35:48,12.364,0.869
672,2020-05-05 07:35:50,10.8,0.69
673,2020-05-05 07:35:54,16.2,0.914
674,2020-05-05 07:35:56,15.429,0.727
675,2020-05-05 07:35:58,9.692,0.711
676,2020-05-05 07:36:32,24.25,0.992
677,2020-05-05 07:36:34,11.333,0.774
678,2020-05-05 07:36:36,15.0,1.085
679,2020-05-05 07:36:40,16.6,1.059
680,2020-05-05 07:36:42,14.25,0.867
681,2020-05-05 07:36:44,16.667,0.837
682,2020-05-05 07:36:46,16.5,1.273
683,2020-05-05 07:36:50,4.0,0.594
684,2020-05-05 07:37:30,12.364,0.767
685,2020-05-05 07:37:32,9.25,0.786
686,2020-05-05 07:37:42,13.75,1.134
687,2020-05-05 07:37:44,12.5,0.775
688,2020-05-05 07:37:46,6.143,0.714
689,2020-05-05 07:37:50,4.5,0.565
690,2020-05-05 07:38:10,5.333,0.867
691,2020-05-05 07:38:12,17.5,0.837
692,2020-05-05 07:38:14,10.0,0.86
693,2020-05-05 07:38:18,13.857,0.917
694,2020-05-05 07:39:42,12.857,0.952
695,2020-05-05 07:39:44,16.5,0.899
696,2020-05-05 07:39:48,11.333,0.771
697,2020-05-05 07:39:52,11.333,0.753
698,2020-05-05 07:39:54,16.5,0.825
699,2020-05-05 07:39:56,6.4,0.755
700,2020-05-05 07:39:58,10.5,0.649
701,2020-05-05 07:40:00,15.667,0.819
702,2020-05-05 07:40:02,11.444,0.698
703,2020-05-05 07:40:14,1.5,1.031
704,2020-05-05 07:40:20,16.667,0.868
705,2020-05-05 07:40:22,15.143,0.822
706,2020-05-05 07:40:24,10.0,0.916
707,2020-05-05 07:40:26,14.333,0.801
708,2020-05-05 07:40:32,14.769,0.791
709,2020-05-05 07:40:34,10.0,0.895
710,2020-05-05 07:40:36,7.333,0.655
711,2020-05-05 07:40:38,1.0,0.759
712,2020-05-05 07:40:46,4.0,0.545
713,2020-05-05 07:42:04,14.4,0.958
714,2020-05-05 07:42:06,13.8,0.841
715,2020-05-05 07:42:08,10.0,0.599
716,2020-05-05 07:42:10,11.75,0.795
717,2020-05-05 07:42:16,16.333,0.904
718,2020-05-05 07:42:18,12.667,0.756
719,2020-05-05 07:42:20,10.857,0.815
720,2020-05-05 07:42:24,7.5,0.814
721,2020-05-05 07:42:26,7.5,0.698
722,2020-05-05 07:42:30,1.0,1.011
723,2020-05-05 07:42:46,4.5,0.584
724,2020-05-05 07:42:56,5.0,0.602
725,2020-05-05 07:42:58,10.25,0.809
726,2020-05-05 07:43:00,11.5,0.799
727,2020-05-05 07:43:02,7.0,0.883
728,2020-05-05 07:43:50,16.2,0.756
729,2020-05-05 07:43:52,15.25,0.971
730,2020-05-05 07:43:54,10.0,0.862
731,2020-05-05 07:43:56,4.667,0.619
732,2020-05-05 07:45:20,5.667,0.806
733,2020-05-05 07:45:22,17.8,0.787
734,2020-05-05 07:45:24,13.0,0.699
735,2020-05-05 07:45:26,10.0,0.622
736,2020-05-05 07:45:30,12.2,0.723
737,2020-05-05 07:45:48,17.0,0.923
738,2020-05-05 07:45:50,13.0,0.732
739,2020-05-05 07:45:52,10.667,0.694
740,2020-05-05 07:45:56,11.5,0.854
741,2020-05-05 07:45:58,10.5,0.564
742,2020-05-05 07:46:00,7.333,0.656
743,2020-05-05 07:46:02,3.75,0.661
744,2020-05-05 07:46:04,13.5,0.851
745,2020-05-05 07:46:08,15.231,0.959
746,2020-05-05 07:46:10,10.75,0.714
747,2020-05-05 07:46:14,11.333,1.016
748,2020-05-05 07:46:16,9.5,0.568
749,2020-05-05 07:46:46,11.8,0.716
750,2020-05-05 07:46:56,8.667,0.76
751,2020-05-05 07:46:58,8.5,0.687
752,2020-05-05 07:47:04,5.0,0.693
753,2020-05-05 07:47:14,17.75,0.816
754,2020-05-05 07:47:16,10.0,0.806
755,2020-05-05 07:47:20,14.0,0.748
756,2020-05-05 07:47:44,15.545,0.819
757,2020-05-05 07:47:46,13.4,0.713
758,2020-05-05 07:47:48,6.25,0.584
759,2020-05-05 07:47:52,5.667,0.613
760,2020-05-05 07:48:30,14.375,0.824
761,2020-05-05 07:48:32,6.667,0.548
762,2020-05-05 07:48:56,4.0,0.578
763,2020-05-05 07:49:00,4.0,0.502
764,2020-05-05 07:49:02,15.667,1.418
765,2020-05-05 07:49:04,17.667,0.764
766,2020-05-05 07:49:06,8.5,0.607
767,2020-05-05 07:49:10,14.0,0.651
768,2020-05-05 07:49:12,1.0,0.506
769,2020-05-05 07:49:40,1.5,1.178
770,2020-05-05 07:49:48,8.0,0.558
771,2020-05-05 07:51:26,1.333,0.922
772,2020-05-05 07:52:36,21.25,0.853
773,2020-05-05 07:52:38,16.0,1.039
774,2020-05-05 07:52:40,14.333,0.788
775,2020-05-05 07:52:42,10.5,0.757
776,2020-05-05 07:52:44,10.0,0.522
777,2020-05-05 07:52:46,1.0,0.531
778,2020-05-05 07:52:48,12.5,1.045
779,2020-05-05 07:52:52,10.0,0.566
780,2020-05-05 07:52:58,1.5,1.266
781,2020-05-05 07:53:00,12.3,0.789
782,2020-05-05 07:53:02,13.8,0.845
783,2020-05-05 07:53:04,10.143,0.717
784,2020-05-05 07:53:06,16.286,0.756
785,2020-05-05 07:53:08,7.333,0.637
786,2020-05-05 07:53:26,12.4,0.787
787,2020-05-05 07:53:28,13.2,0.931
788,2020-05-05 07:53:44,15.429,0.826
789,2020-05-05 07:53:46,11.222,0.687
790,2020-05-05 07:53:48,14.0,0.709
791,2020-05-05 07:53:50,16.5,0.966
792,2020-05-05 07:53:52,10.0,0.997
793,2020-05-05 07:53:54,10.5,0.671
794,2020-05-05 07:54:00,6.0,0.734
795,2020-05-05 07:54:16,8.0,0.514
796,2020-05-05 07:54:28,11.357,0.894
797,2020-05-05 07:54:30,14.8,0.821
798,2020-05-05 07:54:34,1.0,0.617
799,2020-05-05 07:56:56,5.5,0.661
800,2020-05-05 07:57:08,5.0,0.52
801,2020-05-05 07:57:14,5.0,0.54
802,2020-05-05 07:57:16,2.0,1.015
803,2020-05-05 07:58:08,13.667,0.798
804,2020-05-05 07:58:10,14.6,0.826
805,2020-05-05 07:58:12,13.8,0.816
806,2020-05-05 07:58:14,10.333,0.727
807,2020-05-05 07:58:18,9.0,0.577
808,2020-05-05 07:58:20,11.0,0.626
809,2020-05-05 07:58:22,13.25,0.902
810,2020-05-05 07:58:30,12.333,0.743
811,2020-05-05 07:58:50,17.1,1.023
812,2020-05-05 07:58:52,14.833,0.789
813,2020-05-05 07:58:54,12.6,0.768
814,2020-05-05 07:58:56,10.5,0.84
815,2020-05-05 07:58:58,10.5,0.703
816,2020-05-05 07:59:04,11.0,0.675
817,2020-05-05 07:59:12,9.0,0.513
818,2020-05-05 07:59:22,4.5,0.656
819,2020-05-05 08:01:22,1.5,0.981
820,2020-05-05 08:01:46,16.923,0.83
821,2020-05-05 08:01:48,14.0,0.78
822,2020-05-05 08:01:50,14.667,0.844
823,2020-05-05 08:01:52,13.0,0.775
824,2020-05-05 08:01:58,6.0,0.578
825,2020-05-05 08:02:00,10.833,0.792
826,2020-05-05 08:02:08,13.429,0.954
827,2020-05-05 08:02:10,16.0,0.765
828,2020-05-05 08:02:12,10.4,0.684
829,2020-05-05 08:02:14,12.6,0.795
830,2020-05-05 08:02:16,10.25,0.792
831,2020-05-05 08:02:18,9.0,0.576
832,2020-05-05 08:02:22,10.5,0.656
833,2020-05-05 08:02:24,5.0,0.505
834,2020-05-05 08:03:10,5.0,0.506
835,2020-05-05 08:03:58,7.0,0.531
836,2020-05-05 08:04:58,2.0,0.75
837,2020-05-05 08:05:02,18.0,0.856
838,2020-05-05 08:05:04,10.0,0.7
839,2020-05-05 08:05:06,11.5,0.856
840,2020-05-05 08:05:08,10.0,1.036
841,2020-05-05 08:05:10,10.0,0.984
842,2020-05-05 08:05:16,14.727,0.66
843,2020-05-05 08:05:24,13.375,0.732
844,2020-05-05 08:05:26,17.25,0.88
845,2020-05-05 08:05:28,13.8,0.776
846,2020-05-05 08:05:30,10.0,1.055
847,2020-05-05 08:05:32,13.0,0.897
848,2020-05-05 08:05:34,1.0,0.572
849,2020-05-05 08:05:38,6.25,0.722
850,2020-05-05 08:06:44,5.0,0.584
851,2020-05-05 08:07:14,5.0,0.582
852,2020-05-05 08:07:16,6.0,0.543
853,2020-05-05 08:08:50,2.0,0.641
854,2020-05-05 08:08:54,11.714,0.886
855,2020-05-05 08:08:56,17.9,0.792
856,2020-05-05 08:08:58,13.167,0.761
857,2020-05-05 08:09:00,8.0,0.707
858,2020-05-05 08:09:02,10.0,0.755
859,2020-05-05 08:09:08,11.0,0.734
860,2020-05-05 08:09:16,16.611,0.847
861,2020-05-05 08:09:18,14.833,0.784
862,2020-05-05 08:09:20,9.5,0.619
863,2020-05-05 08:09:22,11.429,0.84
864,2020-05-05 08:09:26,8.0,0.655
865,2020-05-05 08:09:28,8.929,0.771
866,2020-05-05 08:09:30,16.857,0.853
867,2020-05-05 08:09:32,11.5,0.802
868,2020-05-05 08:09:34,16.5,0.977
869,2020-05-05 08:09:40,8.0,0.933
870,2020-05-05 08:10:04,13.25,0.807
871,2020-05-05 08:10:06,11.667,0.763
872,2020-05-05 08:11:32,9.5,0.529
873,2020-05-05 08:12:22,3.0,0.634
874,2020-05-05 08:12:26,13.556,0.853
875,2020-05-05 08:12:28,15.571,0.769
876,2020-05-05 08:12:30,11.0,1.229
877,2020-05-05 08:12:32,9.5,0.875
878,2020-05-05 08:12:34,10.5,0.675
879,2020-05-05 08:12:40,10.0,0.646
880,2020-05-05 08:12:42,8.0,0.609
881,2020-05-05 08:12:52,17.4,0.96
882,2020-05-05 08:12:54,16.889,0.757
883,2020-05-05 08:12:56,13.333,0.78
884,2020-05-05 08:12:58,13.8,0.829
885,2020-05-05 08:13:00,10.0,0.734
886,2020-05-05 08:13:02,10.5,0.791
887,2020-05-05 08:13:08,10.0,0.61
888,2020-05-05 08:15:52,1.5,0.647
889,2020-05-05 08:16:18,19.222,0.855
890,2020-05-05 08:16:20,16.0,0.825
891,2020-05-05 08:16:22,10.5,0.726
892,2020-05-05 08:16:24,5.0,0.709
893,2020-05-05 08:16:26,10.5,0.549
894,2020-05-05 08:16:30,10.5,0.635
895,2020-05-05 08:16:32,7.0,0.76
896,2020-05-05 08:16:36,14.571,0.791
897,2020-05-05 08:16:38,17.333,0.924
898,2020-05-05 08:16:40,11.0,0.662
899,2020-05-05 08:16:42,7.333,0.683
900,2020-05-05 08:17:08,12.455,0.766
901,2020-05-05 08:17:10,12.0,0.76
902,2020-05-05 08:17:12,13.5,0.737
903,2020-05-05 08:17:34,17.75,0.882
904,2020-05-05 08:17:36,11.0,0.838
905,2020-05-05 08:17:40,11.75,0.768
906,2020-05-05 08:17:46,14.4,0.901
907,2020-05-05 08:17:48,10.0,0.769
908,2020-05-05 08:17:50,7.2,0.616
909,2020-05-05 08:18:20,1.5,0.722
910,2020-05-05 08:18:22,16.0,0.881
911,2020-05-05 08:18:24,11.0,1.24
912,2020-05-05 08:18:26,8.5,0.636
913,2020-05-05 08:18:30,15.846,0.807
914,2020-05-05 08:18:32,9.5,0.786
915,2020-05-05 08:18:36,9.8,0.689
916,2020-05-05 08:19:08,14.0,0.865
917,2020-05-05 08:19:10,10.667,0.857
918,2020-05-05 08:19:12,11.0,0.631
919,2020-05-05 08:19:14,7.8,0.601
920,2020-05-05 08:19:16,14.167,1.079
921,2020-05-05 08:19:18,11.0,0.871
922,2020-05-05 08:19:22,6.3,0.706
923,2020-05-05 08:19:44,3.0,0.598
924,2020-05-05 08:19:46,16.0,0.831
925,2020-05-05 08:19:48,16.5,0.893
926,2020-05-05 08:19:50,10.667,0.78
927,2020-05-05 08:19:54,15.3,0.899
928,2020-05-05 08:19:56,10.333,0.722
929,2020-05-05 08:20:00,10.0,0.759
930,2020-05-05 08:20:22,15.714,0.958
931,2020-05-05 08:21:08,14.429,0.957
932,2020-05-05 08:21:10,14.375,0.831
933,2020-05-05 08:21:12,10.5,0.701
934,2020-05-05 08:21:14,10.2,0.828
935,2020-05-05 08:21:18,7.5,0.71
936,2020-05-05 08:21:20,17.0,0.842
937,2020-05-05 08:21:22,10.0,0.723
938,2020-05-05 08:21:24,10.0,0.631
939,2020-05-05 08:21:26,8.833,0.661
940,2020-05-05 08:22:14,14.4,0.841
941,2020-05-05 08:22:16,14.0,0.904
942,2020-05-05 08:22:18,10.0,0.518
943,2020-05-05 08:22:20,10.167,0.826
944,2020-05-05 08:22:26,13.4,0.789
945,2020-05-05 08:22:28,10.5,1.096
946,2020-05-05 08:22:32,9.0,0.658
947,2020-05-05 08:23:18,13.0,0.776
948,2020-05-05 08:23:20,10.2,0.9
949,2020-05-05 08:23:22,10.333,0.639
950,2020-05-05 08:23:24,9.25,0.709
951,2020-05-05 08:23:28,14.167,1.127
952,2020-05-05 08:23:30,13.4,0.792
953,2020-05-05 08:23:34,10.333,0.79
954,2020-05-05 08:23:38,11.0,0.779
955,2020-05-05 08:23:40,3.0,0.556
956,2020-05-05 08:24:24,12.2,0.906
957,2020-05-05 08:24:26,16.375,0.858
958,2020-05-05 08:24:28,11.5,0.743
959,2020-05-05 08:24:30,10.0,0.742
960,2020-05-05 08:24:34,10.0,0.8
961,2020-05-05 08:24:38,21.0,1.735
962,2020-05-05 08:24:40,8.286,0.656
963,2020-05-05 08:24:42,10.5,0.677
964,2020-05-05 08:24:48,10.667,0.649
965,2020-05-05 08:24:54,1.0,0.519
966,2020-05-05 08:25:02,16.636,0.82
967,2020-05-05 08:25:04,15.667,0.906
968,2020-05-05 08:25:06,10.0,0.652
969,2020-05-05 08:25:10,14.333,0.73
970,2020-05-05 08:25:16,13.444,1.037
971,2020-05-05 08:25:18,12.75,0.688
972,2020-05-05 08:25:20,10.0,0.96
973,2020-05-05 08:25:24,10.0,0.682
974,2020-05-05 08:25:26,11.167,0.627
975,2020-05-05 08:25:40,16.167,0.875
976,2020-05-05 08:25:42,11.2,0.777
977,2020-05-05 08:25:44,9.5,0.731
978,2020-05-05 08:25:48,14.857,0.791
979,2020-05-05 08:25:52,13.667,1.107
980,2020-05-05 08:25:54,10.0,0.803
981,2020-05-05 08:25:56,4.667,0.653
982,2020-05-05 08:25:58,10.0,0.646
983,2020-05-05 08:26:00,6.857,0.666
984,2020-05-05 08:26:32,15.4,0.806
985,2020-05-05 08:26:34,13.8,0.824
986,2020-05-05 08:26:36,9.333,0.746
987,2020-05-05 08:26:40,10.0,0.808
988,2020-05-05 08:26:46,15.833,1.0
989,2020-05-05 08:26:48,10.75,0.785
990,2020-05-05 08:26:50,10.0,0.734
991,2020-05-05 08:26:54,9.5,0.682
992,2020-05-05 08:26:56,1.0,0.505
993,2020-05-05 08:28:20,17.125,0.825
994,2020-05-05 08:28:22,14.25,0.805
995,2020-05-05 08:28:24,10.333,0.71
996,2020-05-05 08:28:28,15.0,0.759
997,2020-05-05 08:28:46,8.0,0.716
998,2020-05-05 08:28:48,10.9,0.779
999,2020-05-05 08:28:50,17.5,1.003
1000,2020-05-05 08:28:52,10.333,0.815
1001,2020-05-05 08:28:54,10.5,0.697
1002,2020-05-05 08:28:58,7.333,0.629
1003,2020-05-05 08:29:12,17.0,0.788
1004,2020-05-05 08:29:14,15.25,0.935
1005,2020-05-05 08:29:16,10.667,0.797
1006,2020-05-05 08:29:18,10.0,0.722
1007,2020-05-05 08:29:20,9.25,0.75
1008,2020-05-05 08:29:40,16.375,0.867
1009,2020-05-05 08:29:42,11.0,0.77
1010,2020-05-05 08:29:44,11.0,1.254
1011,2020-05-05 08:29:46,4.0,0.784
1012,2020-05-05 08:29:48,8.333,0.577
1013,2020-05-05 08:29:50,2.75,0.594
1014,2020-05-05 08:30:22,9.125,0.844
1015,2020-05-05 08:30:24,15.333,0.752
1016,2020-05-05 08:30:26,10.0,0.688
1017,2020-05-05 08:30:28,10.0,0.526
1018,2020-05-05 08:30:30,10.2,0.733
1019,2020-05-05 08:30:38,16.067,0.796
1020,2020-05-05 08:30:40,8.5,0.796
1021,2020-05-05 08:30:42,7.167,0.864
1022,2020-05-05 08:30:48,12.0,0.751
1023,2020-05-05 08:32:04,13.6,0.751
1024,2020-05-05 08:32:06,15.25,0.895
1025,2020-05-05 08:32:08,10.5,1.005
1026,2020-05-05 08:32:10,10.0,0.897
1027,2020-05-05 08:32:12,9.25,0.762
1028,2020-05-05 08:32:14,1.0,0.512
1029,2020-05-05 08:32:28,17.25,1.001
1030,2020-05-05 08:32:30,14.667,0.756
1031,2020-05-05 08:32:32,10.667,0.639
1032,2020-05-05 08:32:34,9.25,0.833
1033,2020-05-05 08:32:36,10.0,0.768
1034,2020-05-05 08:32:38,4.286,0.566
1035,2020-05-05 08:32:40,2.0,0.776
1036,2020-05-05 08:32:42,3.0,0.548
1037,2020-05-05 08:32:50,15.286,0.876
1038,2020-05-05 08:32:52,12.571,0.841
1039,2020-05-05 08:32:54,10.333,0.765
1040,2020-05-05 08:32:56,10.0,0.719
1041,2020-05-05 08:33:00,10.143,0.846
1042,2020-05-05 08:34:26,14.375,0.852
1043,2020-05-05 08:34:28,12.0,1.257
1044,2020-05-05 08:34:30,10.25,0.599
1045,2020-05-05 08:34:32,11.0,0.844
1046,2020-05-05 08:34:34,14.333,0.811
1047,2020-05-05 08:34:42,11.222,0.824
1048,2020-05-05 08:34:44,8.222,0.723
1049,2020-05-05 08:34:46,12.6,0.696
1050,2020-05-05 08:34:48,9.0,0.523
1051,2020-05-05 08:34:52,9.875,0.634
1052,2020-05-05 08:35:34,16.444,0.778
1053,2020-05-05 08:35:36,17.0,0.86
1054,2020-05-05 08:35:38,9.5,0.735
1055,2020-05-05 08:35:40,10.5,0.584
1056,2020-05-05 08:35:42,17.0,0.628
1057,2020-05-05 08:35:44,9.333,0.707
1058,2020-05-05 08:35:52,16.333,1.149
1059,2020-05-05 08:35:54,12.727,0.769
1060,2020-05-05 08:35:56,1.5,0.944
1061,2020-05-05 08:36:02,14.167,0.826
1062,2020-05-05 08:36:04,12.0,0.827
1063,2020-05-05 08:36:06,14.333,0.932
1064,2020-05-05 08:36:08,9.5,0.705
1065,2020-05-05 08:36:12,6.0,0.647
1066,2020-05-05 08:36:14,3.5,0.604
1067,2020-05-05 08:37:30,4.0,0.599
1068,2020-05-05 08:37:36,1.5,1.174
1069,2020-05-05 08:37:38,13.75,0.84
1070,2020-05-05 08:37:40,14.5,0.936
1071,2020-05-05 08:37:42,9.0,0.708
1072,2020-05-05 08:37:44,11.0,1.131
1073,2020-05-05 08:37:48,8.0,0.773
1074,2020-05-05 08:37:58,14.429,0.992
1075,2020-05-05 08:38:00,16.5,0.85
1076,2020-05-05 08:38:02,10.667,0.846
1077,2020-05-05 08:38:04,10.333,0.599
1078,2020-05-05 08:38:06,10.5,0.685
1079,2020-05-05 08:38:08,10.333,0.82
1080,2020-05-05 08:38:10,1.5,0.598
1081,2020-05-05 08:38:14,11.75,0.889
1082,2020-05-05 08:38:16,15.5,0.657
1083,2020-05-05 08:38:26,19.5,0.71
1084,2020-05-05 08:38:28,10.8,0.65
1085,2020-05-05 08:38:42,1.0,0.645
1086,2020-05-05 08:39:08,4.5,0.625
1087,2020-05-05 08:39:10,6.4,0.594
1088,2020-05-05 08:39:12,4.5,0.631
1089,2020-05-05 08:39:46,6.5,0.786
1090,2020-05-05 08:40:12,4.0,0.523
1091,2020-05-05 08:40:30,1.5,1.125
1092,2020-05-05 08:40:48,15.0,0.812
1093,2020-05-05 08:40:50,15.6,0.921
1094,2020-05-05 08:40:52,7.667,0.769
1095,2020-05-05 08:40:54,10.0,0.963
1096,2020-05-05 08:40:56,10.0,0.92
1097,2020-05-05 08:41:00,1.0,0.577
1098,2020-05-05 08:41:02,12.2,0.73
1099,2020-05-05 08:41:12,15.167,1.008
1100,2020-05-05 08:41:14,11.6,0.807
1101,2020-05-05 08:41:16,17.5,0.933
1102,2020-05-05 08:41:20,7.333,0.692
1103,2020-05-05 08:41:22,2.5,0.834
1104,2020-05-05 08:41:24,15.583,0.812
1105,2020-05-05 08:41:28,11.917,0.692
1106,2020-05-05 08:41:36,5.0,0.582
1107,2020-05-05 08:41:42,15.167,0.734
1108,2020-05-05 08:41:44,18.667,0.882
1109,2020-05-05 08:41:46,10.0,0.935
1110,2020-05-05 08:41:50,8.0,0.693
1111,2020-05-05 08:41:54,16.111,0.898
1112,2020-05-05 08:41:56,13.2,0.943
1113,2020-05-05 08:41:58,3.5,0.574
1114,2020-05-05 08:43:02,2.333,0.801
1115,2020-05-05 08:43:04,13.667,0.821
1116,2020-05-05 08:43:06,12.2,0.78
1117,2020-05-05 08:43:12,14.857,0.957
1118,2020-05-05 08:43:14,9.0,0.742
1119,2020-05-05 08:43:40,16.143,0.885
1120,2020-05-05 08:43:42,13.333,0.687
1121,2020-05-05 08:43:46,16.2,0.891
1122,2020-05-05 08:43:48,11.833,0.702
1123,2020-05-05 08:43:50,11.833,0.674
1124,2020-05-05 08:43:52,1.5,0.549
1125,2020-05-05 08:45:02,13.25,0.71
1126,2020-05-05 08:45:04,10.5,0.829
1127,2020-05-05 08:45:06,12.0,0.679
1128,2020-05-05 08:45:10,18.167,0.946
1129,2020-05-05 08:45:12,11.5,0.871
1130,2020-05-05 08:45:14,8.0,0.772
1131,2020-05-05 08:45:16,4.0,0.565
1132,2020-05-05 08:45:34,13.0,0.861
1133,2020-05-05 08:45:36,13.25,0.734
1134,2020-05-05 08:45:38,11.4,0.638
1135,2020-05-05 08:45:42,15.5,0.75
1136,2020-05-05 08:45:44,14.75,0.847
1137,2020-05-05 08:45:46,8.0,0.86
1138,2020-05-05 08:45:48,8.0,0.68
1139,2020-05-05 08:47:02,11.5,0.831
1140,2020-05-05 08:47:04,10.9,0.758
1141,2020-05-05 08:47:06,11.4,0.856
1142,2020-05-05 08:47:16,11.5,0.824
1143,2020-05-05 08:47:18,11.5,0.694
1144,2020-05-05 08:47:20,8.0,0.705
1145,2020-05-05 08:47:22,5.0,0.532
1146,2020-05-05 08:47:56,2.667,0.665
1147,2020-05-05 08:47:58,14.364,0.738
1148,2020-05-05 08:48:00,12.2,0.739
1149,2020-05-05 08:48:06,10.4,0.792
1150,2020-05-05 08:48:08,10.0,0.704
1151,2020-05-05 08:48:10,7.667,0.667
1152,2020-05-05 08:48:34,15.5,0.811
1153,2020-05-05 08:48:36,9.0,0.697
1154,2020-05-05 08:48:38,6.5,0.576
1155,2020-05-05 08:48:44,13.8,0.78
1156,2020-05-05 08:48:46,8.75,0.644
1157,2020-05-05 08:48:48,3.5,0.649
1158,2020-05-05 08:48:50,4.0,0.521
1159,2020-05-05 08:49:10,9.125,0.821
1160,2020-05-05 08:49:12,10.5,0.708
1161,2020-05-05 08:49:14,14.333,0.842
1162,2020-05-05 08:49:18,13.857,0.875
1163,2020-05-05 08:49:20,8.0,0.877
1164,2020-05-05 08:49:22,9.0,0.624
1165,2020-05-05 08:49:24,5.5,0.6
1166,2020-05-05 08:50:46,1.0,0.851
1167,2020-05-05 08:50:48,6.0,0.569
1168,2020-05-05 08:50:52,2.778,0.817
1169,2020-05-05 08:51:02,17.75,0.9
1170,2020-05-05 08:51:04,11.333,0.775
1171,2020-05-05 08:51:06,14.333,0.849
1172,2020-05-05 08:51:10,13.333,1.008
1173,2020-05-05 08:51:12,10.0,0.839
1174,2020-05-05 08:51:14,7.333,0.827
1175,2020-05-05 08:51:42,3.333,0.547
1176,2020-05-05 08:52:24,13.75,0.793
1177,2020-05-05 08:52:26,10.625,0.744
1178,2020-05-05 08:52:28,1.5,0.576
1179,2020-05-05 08:52:32,14.75,0.847
1180,2020-05-05 08:52:34,12.375,0.636
1181,2020-05-05 08:53:46,10.833,0.709
1182,2020-05-05 08:53:48,10.286,0.698
1183,2020-05-05 08:53:50,15.333,0.884
1184,2020-05-05 08:53:56,19.444,0.855
1185,2020-05-05 08:53:58,10.667,0.854
1186,2020-05-05 08:54:00,10.5,0.608
1187,2020-05-05 08:54:04,12.167,0.733
1188,2020-05-05 08:54:12,16.0,0.963
1189,2020-05-05 08:54:14,14.0,0.747
1190,2020-05-05 08:54:18,10.2,0.724
1191,2020-05-05 08:54:26,13.75,1.114
1192,2020-05-05 08:54:28,13.8,0.807
1193,2020-05-05 08:54:30,11.0,0.803
1194,2020-05-05 08:54:32,10.5,0.512
1195,2020-05-05 08:54:34,12.6,0.921
1196,2020-05-05 08:54:38,13.5,0.778
1197,2020-05-05 08:54:46,15.0,0.895
1198,2020-05-05 08:54:48,10.167,0.702
1199,2020-05-05 08:54:50,10.5,0.621
1200,2020-05-05 08:54:52,12.2,0.749
1201,2020-05-05 08:55:00,15.5,0.943
