Time,Datetime,Frequency,Magnitude
159,2020-05-02 13:52:18,12.125,0.705
160,2020-05-02 13:52:20,16.0,0.736
161,2020-05-02 13:52:24,1.0,0.731
162,2020-05-02 13:52:26,1.0,0.572
163,2020-05-02 13:52:28,12.667,0.759
164,2020-05-02 13:52:30,14.75,1.245
165,2020-05-02 13:52:38,11.143,0.633
166,2020-05-02 13:52:42,18.75,1.177
167,2020-05-02 13:52:44,13.778,1.021
168,2020-05-02 13:52:46,16.5,0.742
169,2020-05-02 13:52:48,1.0,0.578
170,2020-05-02 13:52:52,24.5,0.567
171,2020-05-02 13:52:56,12.0,0.61
172,2020-05-02 13:53:34,17.0,0.666
173,2020-05-02 13:53:36,18.2,0.645
174,2020-05-02 13:53:46,20.5,0.861
175,2020-05-02 13:53:54,22.0,0.692
176,2020-05-02 13:53:56,16.0,0.687
177,2020-05-02 13:54:00,23.2,0.717
178,2020-05-02 13:54:20,24.0,0.672
179,2020-05-02 13:54:24,18.0,0.999
180,2020-05-02 13:54:26,1.0,0.551
181,2020-05-02 13:54:40,20.0,0.604
182,2020-05-02 13:55:14,25.0,0.702
183,2020-05-02 13:55:58,16.667,0.623
184,2020-05-02 13:56:08,11.5,0.62
185,2020-05-02 13:56:34,13.5,0.965
186,2020-05-02 13:56:38,12.5,0.599
187,2020-05-02 13:57:36,1.0,0.596
188,2020-05-02 13:58:00,17.231,0.928
189,2020-05-02 13:58:04,10.0,0.534
190,2020-05-02 13:58:06,16.667,0.751
191,2020-05-02 14:00:04,14.5,0.545
192,2020-05-02 14:00:14,19.75,0.902
193,2020-05-02 14:00:16,19.5,0.813
194,2020-05-02 14:00:18,12.0,0.529
195,2020-05-02 14:00:20,12.0,0.564
196,2020-05-02 14:00:22,9.0,0.508
197,2020-05-02 14:00:52,24.5,0.632
198,2020-05-02 14:01:04,13.5,0.792
199,2020-05-02 14:01:08,19.0,0.554
200,2020-05-02 14:02:42,15.0,1.527
201,2020-05-02 14:02:44,17.875,1.003
202,2020-05-02 14:02:54,10.0,0.528
203,2020-05-02 14:03:30,14.0,1.468
204,2020-05-02 14:03:32,19.5,0.548
205,2020-05-02 14:08:40,15.0,0.774
206,2020-05-02 14:08:42,18.0,0.783
207,2020-05-02 14:11:50,1.0,0.552
208,2020-05-02 14:12:56,4.0,0.514
209,2020-05-02 14:13:24,13.571,0.762
210,2020-05-02 14:13:26,20.0,0.51
211,2020-05-02 14:13:48,4.0,0.504
212,2020-05-02 14:14:28,1.0,0.525
213,2020-05-02 14:15:50,12.0,1.01
214,2020-05-02 14:15:52,14.0,0.667
215,2020-05-02 14:19:32,13.364,0.877
216,2020-05-02 14:19:34,19.0,0.728
217,2020-05-02 14:19:36,17.5,0.856
218,2020-05-02 14:20:16,15.333,0.659
219,2020-05-02 14:29:32,14.0,1.098
220,2020-05-02 14:29:34,10.5,0.546
221,2020-05-02 14:29:54,12.25,0.745
222,2020-05-02 14:42:52,13.8,0.805
223,2020-05-02 14:42:54,13.5,0.752
224,2020-05-02 14:45:10,15.0,0.722
225,2020-05-02 14:45:12,1.0,0.512
226,2020-05-02 14:47:30,13.5,0.6
227,2020-05-02 14:47:34,15.0,0.819
228,2020-05-02 14:47:54,15.333,0.818
229,2020-05-02 14:49:14,14.0,0.938
230,2020-05-02 14:49:16,17.667,0.566
231,2020-05-02 14:49:28,14.0,0.987
232,2020-05-02 14:49:30,19.5,0.881
233,2020-05-02 14:49:34,19.0,0.506
234,2020-05-02 14:49:46,13.0,0.511
235,2020-05-02 14:49:48,13.5,1.276
236,2020-05-02 14:49:50,11.2,0.641
237,2020-05-02 14:49:58,13.143,0.856
238,2020-05-02 14:50:24,6.0,0.567
239,2020-05-02 14:51:04,13.8,0.95
240,2020-05-02 14:51:06,15.667,0.627
241,2020-05-02 14:53:16,14.5,1.018
242,2020-05-02 14:58:18,14.5,1.147
243,2020-05-02 14:58:20,13.0,0.788
244,2020-05-02 14:58:26,21.0,0.545
245,2020-05-02 14:58:28,16.0,0.597
246,2020-05-02 14:59:10,13.0,0.795
247,2020-05-02 14:59:12,21.5,0.565
248,2020-05-02 14:59:38,14.0,0.83
249,2020-05-02 14:59:48,6.0,0.602
250,2020-05-02 14:59:54,13.556,0.829
251,2020-05-02 14:59:56,2.0,0.537
252,2020-05-02 15:01:16,13.0,0.528
253,2020-05-02 15:01:38,16.286,1.16
254,2020-05-02 15:01:40,17.5,0.558
255,2020-05-02 15:01:42,22.0,0.68
256,2020-05-02 15:01:44,13.818,0.733
257,2020-05-02 15:01:46,15.0,0.567
258,2020-05-02 15:02:10,13.0,0.842
259,2020-05-02 15:02:22,17.5,0.624
260,2020-05-02 15:05:34,15.5,0.805
261,2020-05-02 15:05:36,16.0,0.759
262,2020-05-02 15:05:38,12.0,0.62
263,2020-05-02 15:06:04,13.5,0.896
264,2020-05-02 15:06:06,16.0,0.69
265,2020-05-02 15:06:34,16.375,1.111
266,2020-05-02 15:06:36,21.0,0.593
267,2020-05-02 15:06:42,11.0,0.585
268,2020-05-02 15:06:54,12.5,0.674
269,2020-05-02 15:10:14,12.4,0.628
270,2020-05-02 15:10:16,14.0,0.781
271,2020-05-02 15:13:42,13.0,0.642
272,2020-05-02 15:13:44,12.5,0.782
273,2020-05-02 15:13:46,15.0,0.84
274,2020-05-02 15:13:52,20.0,0.573
275,2020-05-02 15:14:00,13.2,0.642
276,2020-05-02 15:14:10,1.0,0.538
277,2020-05-02 15:14:38,8.0,0.529
278,2020-05-02 15:15:12,10.0,0.519
279,2020-05-02 15:15:30,15.0,0.523
280,2020-05-02 15:15:38,6.0,0.526
281,2020-05-02 15:16:08,14.2,0.709
282,2020-05-02 15:23:52,15.0,1.035
283,2020-05-02 15:23:54,15.5,0.577
284,2020-05-02 15:26:02,17.25,1.355
285,2020-05-02 15:26:04,15.0,0.963
286,2020-05-02 15:28:06,14.0,1.07
287,2020-05-02 15:29:36,9.0,0.53
288,2020-05-02 15:34:38,13.0,0.505
289,2020-05-02 15:35:32,16.167,0.921
290,2020-05-02 15:36:24,15.333,0.534
291,2020-05-02 15:37:28,4.0,0.529
292,2020-05-02 15:38:50,16.667,1.907
293,2020-05-02 15:38:52,16.0,1.114
294,2020-05-02 15:38:54,14.0,0.711
295,2020-05-02 15:38:56,13.0,0.516
296,2020-05-02 15:38:58,15.333,0.809
297,2020-05-02 15:39:00,15.0,0.531
298,2020-05-02 15:39:06,18.0,0.692
299,2020-05-02 15:39:08,11.0,0.545
300,2020-05-02 15:39:28,1.0,0.566
301,2020-05-02 15:44:32,11.0,0.555
302,2020-05-02 15:45:10,13.222,0.93
303,2020-05-02 15:45:14,17.5,0.553
304,2020-05-02 15:45:26,10.5,0.69
305,2020-05-02 15:49:00,10.0,0.764
306,2020-05-02 15:49:02,12.6,0.809
307,2020-05-02 15:49:12,14.5,0.548
308,2020-05-02 15:52:00,12.0,0.871
309,2020-05-02 15:54:58,11.5,0.775
310,2020-05-02 15:55:28,13.2,1.179
311,2020-05-02 15:55:30,15.5,0.904
312,2020-05-02 15:55:42,16.0,0.553
313,2020-05-02 15:56:36,17.0,0.767
314,2020-05-02 15:56:40,11.5,0.643
315,2020-05-02 15:56:44,13.0,0.558
316,2020-05-02 15:56:46,2.0,0.514
317,2020-05-02 15:56:56,1.0,0.539
318,2020-05-02 15:56:58,1.0,0.543
319,2020-05-02 15:57:20,1.0,0.547
320,2020-05-02 15:57:22,1.0,0.643
321,2020-05-02 15:57:24,1.0,0.686
322,2020-05-02 15:57:26,1.0,0.524
323,2020-05-02 15:57:52,1.0,0.642
324,2020-05-02 15:57:54,1.0,0.621
325,2020-05-02 15:57:56,1.0,0.51
326,2020-05-02 15:57:58,1.0,0.54
327,2020-05-02 15:58:00,1.0,0.569
328,2020-05-02 15:58:02,1.0,0.502
329,2020-05-02 15:58:04,1.0,0.507
330,2020-05-02 15:58:06,1.0,0.506
331,2020-05-02 15:58:18,1.0,0.567
332,2020-05-02 15:58:20,1.0,0.693
333,2020-05-02 15:58:22,10.0,0.731
334,2020-05-02 15:58:24,8.8,0.655
335,2020-05-02 15:58:26,16.25,0.637
336,2020-05-02 15:58:28,1.0,0.678
337,2020-05-02 15:58:30,8.2,0.608
338,2020-05-02 15:58:32,14.0,0.635
339,2020-05-02 15:58:34,7.5,0.568
340,2020-05-02 15:58:36,7.25,0.531
341,2020-05-02 15:58:38,13.5,0.594
342,2020-05-02 15:58:44,10.0,0.607
343,2020-05-02 15:58:46,14.0,0.644
344,2020-05-02 15:58:48,10.0,0.578
345,2020-05-02 15:58:50,14.5,0.656
346,2020-05-02 15:58:54,14.5,0.741
347,2020-05-02 15:58:58,20.6,1.42
348,2020-05-02 15:59:00,17.4,0.713
349,2020-05-02 15:59:02,20.0,0.615
350,2020-05-02 15:59:04,17.333,0.632
351,2020-05-02 15:59:12,28.0,0.521
352,2020-05-02 15:59:58,22.5,0.761
353,2020-05-02 16:00:00,18.0,0.567
354,2020-05-02 16:00:06,21.5,0.58
355,2020-05-02 16:00:16,5.0,0.505
356,2020-05-02 16:00:18,16.0,0.549
357,2020-05-02 16:00:30,21.0,0.605
358,2020-05-02 16:00:42,1.0,0.521
359,2020-05-02 16:01:14,19.0,0.647
360,2020-05-02 16:02:02,26.0,0.544
361,2020-05-02 16:05:08,14.0,0.553
362,2020-05-02 16:05:50,12.0,0.514
363,2020-05-02 16:05:54,12.25,0.585
364,2020-05-02 16:07:04,8.0,0.553
365,2020-05-02 16:07:06,16.75,0.944
366,2020-05-02 16:07:08,20.0,0.523
367,2020-05-02 16:07:10,13.0,0.671
368,2020-05-02 16:07:12,13.5,0.551
369,2020-05-02 16:07:48,15.7,0.96
370,2020-05-02 16:07:50,23.0,0.854
371,2020-05-02 16:08:04,10.5,0.596
372,2020-05-02 16:10:54,8.0,0.566
373,2020-05-02 16:10:56,14.5,1.256
374,2020-05-02 16:10:58,12.0,0.742
375,2020-05-02 16:11:00,17.0,0.721
376,2020-05-02 16:11:28,16.6,0.866
377,2020-05-02 16:11:50,14.0,1.083
378,2020-05-02 16:12:06,14.857,0.843
379,2020-05-02 16:13:46,15.8,0.928
380,2020-05-02 16:13:48,17.2,0.958
381,2020-05-02 16:19:46,13.5,0.618
382,2020-05-02 16:19:48,10.0,0.736
383,2020-05-02 16:21:32,16.333,0.629
384,2020-05-02 16:23:20,12.5,0.619
385,2020-05-02 16:23:22,15.5,0.642
386,2020-05-02 16:28:52,1.0,0.513
387,2020-05-02 16:31:32,1.0,0.595
388,2020-05-02 16:31:38,12.0,0.606
389,2020-05-02 16:34:00,16.0,0.972
390,2020-05-02 16:34:02,13.5,1.032
391,2020-05-02 16:34:04,16.5,0.647
392,2020-05-02 16:34:40,15.0,0.965
393,2020-05-02 16:34:42,13.0,0.863
394,2020-05-02 16:34:48,21.0,0.554
395,2020-05-02 16:36:00,12.0,0.641
396,2020-05-02 16:39:04,16.5,0.579
397,2020-05-02 16:39:06,15.8,0.873
398,2020-05-02 16:39:16,12.5,0.686
399,2020-05-02 16:39:18,15.0,0.51
400,2020-05-02 16:39:32,15.5,0.917
401,2020-05-02 16:39:34,15.0,0.888
402,2020-05-02 16:39:36,15.75,0.682
403,2020-05-02 16:39:38,16.0,0.585
404,2020-05-02 16:39:58,12.75,0.683
405,2020-05-02 16:40:00,12.6,0.754
406,2020-05-02 16:40:36,14.5,1.137
407,2020-05-02 16:40:38,13.0,0.697
408,2020-05-02 16:41:44,14.0,0.93
409,2020-05-02 16:41:46,18.667,0.545
410,2020-05-02 16:41:48,14.2,0.935
411,2020-05-02 16:41:50,13.6,0.581
412,2020-05-02 16:41:56,1.0,0.536
413,2020-05-02 16:42:04,13.0,0.573
414,2020-05-02 16:43:40,13.5,0.964
415,2020-05-02 16:43:42,12.5,0.756
416,2020-05-02 16:43:44,12.571,0.673
417,2020-05-02 16:44:08,15.5,0.959
418,2020-05-02 16:44:10,11.5,0.674
419,2020-05-02 16:46:30,14.692,1.002
420,2020-05-02 16:46:32,20.0,0.762
421,2020-05-02 16:46:34,19.5,0.549
422,2020-05-02 16:46:38,23.0,0.522
423,2020-05-02 16:46:42,19.25,0.646
424,2020-05-02 16:48:44,15.5,0.564
425,2020-05-02 16:48:46,14.833,0.73
426,2020-05-02 16:55:50,14.5,1.024
427,2020-05-02 16:55:52,13.8,0.758
428,2020-05-02 16:56:10,14.167,1.076
429,2020-05-02 16:56:16,17.0,0.578
430,2020-05-02 16:56:20,8.0,0.505
431,2020-05-02 16:56:44,13.333,0.622
432,2020-05-02 16:56:48,11.0,0.701
433,2020-05-02 16:57:00,15.0,1.107
434,2020-05-02 16:57:02,13.5,0.72
435,2020-05-02 16:57:04,14.0,0.563
436,2020-05-02 16:57:26,1.0,0.541
437,2020-05-02 16:59:12,14.833,0.896
438,2020-05-02 16:59:14,18.667,0.617
439,2020-05-02 16:59:28,15.0,0.945
440,2020-05-02 16:59:30,18.0,0.748
441,2020-05-02 16:59:32,20.333,0.618
442,2020-05-02 16:59:34,16.0,0.631
443,2020-05-02 16:59:44,13.5,1.283
444,2020-05-02 16:59:46,14.0,0.664
445,2020-05-02 16:59:48,12.5,0.584
446,2020-05-02 16:59:58,13.0,1.034
447,2020-05-02 17:00:02,10.0,0.553
448,2020-05-02 17:00:32,16.333,0.918
449,2020-05-02 17:00:34,20.0,0.672
450,2020-05-02 17:00:36,21.0,0.529
451,2020-05-02 17:00:40,16.333,0.573
452,2020-05-02 17:00:52,17.667,1.071
453,2020-05-02 17:00:54,18.0,0.538
454,2020-05-02 17:01:02,14.0,0.793
455,2020-05-02 17:01:04,14.429,0.861
456,2020-05-02 17:01:10,14.25,1.12
457,2020-05-02 17:01:12,19.5,0.63
458,2020-05-02 17:01:16,14.25,0.712
459,2020-05-02 17:02:18,1.0,0.502
460,2020-05-02 17:02:36,15.0,1.136
461,2020-05-02 17:02:38,15.0,0.981
462,2020-05-02 17:02:42,20.5,0.627
463,2020-05-02 17:02:44,15.714,0.877
464,2020-05-02 17:02:46,1.0,0.527
465,2020-05-02 17:02:52,13.5,1.112
466,2020-05-02 17:02:56,9.333,0.616
467,2020-05-02 17:02:58,17.125,0.689
468,2020-05-02 17:03:00,10.0,0.527
469,2020-05-02 17:03:08,13.0,1.246
470,2020-05-02 17:03:10,9.0,0.602
471,2020-05-02 17:04:54,15.5,0.936
472,2020-05-02 17:04:56,16.375,0.965
473,2020-05-02 17:05:00,19.5,0.797
474,2020-05-02 17:05:02,13.8,0.62
475,2020-05-02 17:05:10,17.25,1.048
476,2020-05-02 17:05:16,16.0,0.663
477,2020-05-02 17:05:50,15.5,1.083
478,2020-05-02 17:05:52,14.0,0.903
479,2020-05-02 17:05:54,22.0,0.501
480,2020-05-02 17:05:58,15.2,0.662
481,2020-05-02 17:06:00,1.0,0.62
482,2020-05-02 17:06:06,13.75,1.0
483,2020-05-02 17:06:12,12.167,0.689
484,2020-05-02 17:06:46,14.0,1.014
485,2020-05-02 17:06:48,15.0,0.63
486,2020-05-02 17:07:00,13.0,0.921
487,2020-05-02 17:07:06,14.0,0.583
488,2020-05-02 17:07:24,13.429,1.138
489,2020-05-02 17:07:26,12.571,0.69
490,2020-05-02 17:08:04,15.5,1.751
491,2020-05-02 17:08:06,14.0,0.836
492,2020-05-02 17:08:10,20.0,0.806
493,2020-05-02 17:08:12,14.25,0.78
494,2020-05-02 17:08:24,14.5,1.281
495,2020-05-02 17:08:58,13.0,0.89
496,2020-05-02 17:09:02,14.0,0.707
497,2020-05-02 17:09:32,16.8,1.115
498,2020-05-02 17:09:34,16.0,0.753
499,2020-05-02 17:09:36,18.0,0.601
500,2020-05-02 17:09:38,10.778,0.697
501,2020-05-02 17:09:40,22.5,0.641
502,2020-05-02 17:09:48,17.5,0.764
503,2020-05-02 17:09:50,14.5,0.831
504,2020-05-02 17:10:30,1.0,0.508
505,2020-05-02 17:12:00,10.75,0.826
506,2020-05-02 17:12:02,20.5,0.587
507,2020-05-02 17:12:04,22.0,0.504
508,2020-05-02 17:12:10,17.0,0.813
509,2020-05-02 17:12:12,8.0,0.516
510,2020-05-02 17:12:22,10.75,1.034
511,2020-05-02 17:12:24,14.5,0.733
512,2020-05-02 17:12:26,18.5,0.579
513,2020-05-02 17:12:36,14.0,1.353
514,2020-05-02 17:12:38,18.0,0.706
515,2020-05-02 17:12:46,11.5,0.653
516,2020-05-02 17:13:10,14.571,1.008
517,2020-05-02 17:13:12,23.0,0.527
518,2020-05-02 17:13:22,17.0,0.626
519,2020-05-02 17:13:30,14.636,1.0
520,2020-05-02 17:14:10,1.0,0.519
521,2020-05-02 17:14:14,15.133,0.891
522,2020-05-02 17:14:16,16.0,0.923
523,2020-05-02 17:14:26,12.5,0.647
524,2020-05-02 17:14:30,12.75,0.687
525,2020-05-02 17:14:32,15.667,0.632
526,2020-05-02 17:14:34,21.5,0.576
527,2020-05-02 17:14:36,4.5,0.566
528,2020-05-02 17:14:42,1.0,0.706
529,2020-05-02 17:15:04,14.0,1.476
530,2020-05-02 17:15:06,13.75,0.696
531,2020-05-02 17:15:56,1.0,0.533
532,2020-05-02 17:16:02,14.667,0.637
533,2020-05-02 17:16:38,11.0,0.55
534,2020-05-02 17:17:02,1.0,0.531
535,2020-05-02 17:17:48,13.0,0.855
536,2020-05-02 17:17:50,19.667,0.659
537,2020-05-02 17:18:02,16.444,0.778
538,2020-05-02 17:18:18,14.5,0.678
539,2020-05-02 17:18:20,14.0,1.202
540,2020-05-02 17:18:24,18.75,0.808
541,2020-05-02 17:18:30,13.5,1.007
542,2020-05-02 17:18:32,17.667,0.708
543,2020-05-02 17:18:34,14.0,1.164
544,2020-05-02 17:19:08,13.5,0.588
545,2020-05-02 17:19:10,15.833,0.898
546,2020-05-02 17:19:16,18.5,0.731
547,2020-05-02 17:19:38,12.5,0.82
548,2020-05-02 17:19:40,12.333,0.607
549,2020-05-02 17:19:44,1.0,0.518
550,2020-05-02 17:20:34,12.5,0.905
551,2020-05-02 17:20:36,10.75,0.568
552,2020-05-02 17:21:58,1.0,0.567
553,2020-05-02 17:22:28,14.8,0.843
554,2020-05-02 17:22:30,9.5,0.564
555,2020-05-02 17:22:38,15.0,0.538
556,2020-05-02 17:22:40,13.625,0.974
557,2020-05-02 17:23:18,14.4,0.777
558,2020-05-02 17:25:12,13.5,0.901
559,2020-05-02 17:25:26,10.0,0.623
560,2020-05-02 17:25:46,11.143,0.688
561,2020-05-02 17:25:52,13.0,0.554
562,2020-05-02 17:25:56,8.5,0.66
563,2020-05-02 17:27:10,13.333,0.599
564,2020-05-02 17:27:18,15.0,1.01
565,2020-05-02 17:27:20,17.0,0.696
566,2020-05-02 17:27:32,15.0,0.669
567,2020-05-02 17:27:52,1.0,0.7
568,2020-05-02 17:27:54,12.429,1.038
569,2020-05-02 17:27:56,15.333,0.638
570,2020-05-02 17:28:02,14.0,1.323
571,2020-05-02 17:28:04,11.0,0.564
572,2020-05-02 17:28:10,13.667,0.893
573,2020-05-02 17:29:56,1.0,0.555
574,2020-05-02 17:30:22,1.0,0.573
575,2020-05-02 17:33:26,13.5,0.72
576,2020-05-02 17:33:28,16.833,0.839
577,2020-05-02 17:33:36,18.8,0.568
578,2020-05-02 17:33:52,12.5,0.523
579,2020-05-02 17:33:54,12.5,0.611
580,2020-05-02 17:34:04,13.4,0.693
581,2020-05-02 17:35:40,1.0,0.65
582,2020-05-02 17:36:34,12.0,0.557
583,2020-05-02 17:36:48,14.5,1.239
584,2020-05-02 17:36:50,19.25,0.692
585,2020-05-02 17:36:54,22.0,0.581
586,2020-05-02 17:37:00,15.0,0.688
587,2020-05-02 17:37:16,14.5,1.712
588,2020-05-02 17:37:18,17.667,0.928
589,2020-05-02 17:37:26,15.4,0.786
590,2020-05-02 17:39:46,14.0,0.951
591,2020-05-02 17:40:18,13.083,0.964
592,2020-05-02 17:40:20,16.0,0.67
593,2020-05-02 17:40:22,22.5,0.575
594,2020-05-02 17:41:12,13.5,0.924
595,2020-05-02 17:41:14,12.667,0.535
596,2020-05-02 17:41:46,15.0,1.171
597,2020-05-02 17:41:48,15.0,0.749
598,2020-05-02 17:41:50,14.5,0.849
599,2020-05-02 17:42:14,14.0,1.195
600,2020-05-02 17:42:16,12.5,0.634
601,2020-05-02 17:42:22,21.333,0.655
602,2020-05-02 17:43:08,12.0,0.53
603,2020-05-02 17:43:20,14.0,0.527
604,2020-05-02 17:43:22,16.0,0.604
605,2020-05-02 17:43:30,1.0,0.525
606,2020-05-02 17:44:44,14.333,1.127
