Time,Datetime,Frequency,Magnitude
605,2020-05-05 07:53:26,9.25,0.781
606,2020-05-05 07:53:28,16.25,1.114
607,2020-05-05 07:53:30,1.0,0.669
608,2020-05-05 07:53:44,13.833,1.326
609,2020-05-05 07:53:46,15.8,0.669
610,2020-05-05 07:53:48,23.0,0.522
611,2020-05-05 07:53:50,16.5,0.603
612,2020-05-05 07:53:52,10.0,0.542
613,2020-05-05 07:54:00,14.667,0.594
614,2020-05-05 07:54:28,15.812,1.057
615,2020-05-05 07:54:30,20.333,0.716
616,2020-05-05 07:54:34,1.0,0.535
617,2020-05-05 07:56:56,5.0,0.611
618,2020-05-05 07:58:08,11.8,1.443
619,2020-05-05 07:58:10,16.0,0.804
620,2020-05-05 07:58:12,15.0,0.629
621,2020-05-05 07:58:22,18.5,0.734
622,2020-05-05 07:58:30,17.0,0.858
623,2020-05-05 07:58:50,19.25,1.186
624,2020-05-05 07:58:52,16.75,0.632
625,2020-05-05 07:58:54,10.0,0.53
626,2020-05-05 07:58:56,10.0,0.533
627,2020-05-05 07:59:04,14.667,0.612
628,2020-05-05 07:59:22,5.0,0.502
629,2020-05-05 08:01:26,1.0,0.502
630,2020-05-05 08:01:46,14.375,1.422
631,2020-05-05 08:01:48,15.5,0.723
632,2020-05-05 08:01:50,11.0,0.824
633,2020-05-05 08:01:52,10.0,0.506
634,2020-05-05 08:02:00,13.625,0.72
635,2020-05-05 08:02:08,11.5,1.431
636,2020-05-05 08:02:10,17.667,0.799
637,2020-05-05 08:02:12,10.0,0.615
638,2020-05-05 08:02:14,10.0,0.525
639,2020-05-05 08:02:16,11.0,0.598
640,2020-05-05 08:02:22,10.0,0.552
641,2020-05-05 08:05:02,13.556,1.218
642,2020-05-05 08:05:04,15.0,0.594
643,2020-05-05 08:05:06,25.5,0.509
644,2020-05-05 08:05:16,12.0,0.737
645,2020-05-05 08:05:24,15.0,0.997
646,2020-05-05 08:05:26,18.4,0.841
647,2020-05-05 08:05:28,15.0,0.575
648,2020-05-05 08:05:30,10.0,0.529
649,2020-05-05 08:05:32,10.5,0.517
650,2020-05-05 08:05:38,14.333,0.637
651,2020-05-05 08:08:54,14.667,1.926
652,2020-05-05 08:08:56,15.625,0.958
653,2020-05-05 08:08:58,15.333,0.587
654,2020-05-05 08:09:08,12.571,0.729
655,2020-05-05 08:09:16,16.0,1.092
656,2020-05-05 08:09:18,16.25,0.598
657,2020-05-05 08:09:22,16.429,0.919
658,2020-05-05 08:09:26,12.0,0.624
659,2020-05-05 08:09:28,15.214,0.832
660,2020-05-05 08:09:30,16.167,1.136
661,2020-05-05 08:09:32,16.125,0.591
662,2020-05-05 08:09:34,16.5,0.72
663,2020-05-05 08:09:40,8.0,0.8
664,2020-05-05 08:10:04,13.286,0.95
665,2020-05-05 08:10:06,17.333,0.628
666,2020-05-05 08:12:26,16.111,1.117
667,2020-05-05 08:12:28,16.333,0.636
668,2020-05-05 08:12:30,11.0,0.619
669,2020-05-05 08:12:40,17.0,0.573
670,2020-05-05 08:12:42,9.4,0.656
671,2020-05-05 08:12:52,11.8,1.155
672,2020-05-05 08:12:54,19.857,0.859
673,2020-05-05 08:12:56,13.667,0.634
674,2020-05-05 08:12:58,15.0,0.609
675,2020-05-05 08:13:02,10.0,0.508
676,2020-05-05 08:13:08,15.0,0.534
677,2020-05-05 08:16:18,16.375,1.433
678,2020-05-05 08:16:20,16.0,0.651
679,2020-05-05 08:16:30,10.167,0.644
680,2020-05-05 08:16:32,11.833,0.782
681,2020-05-05 08:16:36,15.0,0.966
682,2020-05-05 08:16:38,17.5,0.839
683,2020-05-05 08:16:42,15.5,0.715
684,2020-05-05 08:17:08,15.222,0.987
685,2020-05-05 08:17:12,14.429,0.825
686,2020-05-05 08:17:34,14.0,1.501
687,2020-05-05 08:17:36,11.5,0.651
688,2020-05-05 08:17:40,13.667,0.7
689,2020-05-05 08:17:46,16.0,1.088
690,2020-05-05 08:17:50,9.0,0.601
691,2020-05-05 08:18:22,14.571,1.294
692,2020-05-05 08:18:24,22.0,0.523
693,2020-05-05 08:18:26,11.333,0.652
694,2020-05-05 08:18:28,2.0,0.54
695,2020-05-05 08:18:30,15.667,0.937
696,2020-05-05 08:18:36,14.0,0.717
697,2020-05-05 08:19:08,15.273,1.031
698,2020-05-05 08:19:10,16.0,0.539
699,2020-05-05 08:19:14,12.143,0.665
700,2020-05-05 08:19:16,17.25,1.445
701,2020-05-05 08:19:18,18.0,0.678
702,2020-05-05 08:19:22,8.556,0.631
703,2020-05-05 08:19:44,3.0,0.563
704,2020-05-05 08:19:46,15.667,1.312
705,2020-05-05 08:19:48,22.0,0.591
706,2020-05-05 08:19:50,14.143,0.824
707,2020-05-05 08:19:54,16.0,0.954
708,2020-05-05 08:20:00,14.8,0.791
709,2020-05-05 08:20:22,16.143,1.146
710,2020-05-05 08:21:08,13.5,1.455
711,2020-05-05 08:21:10,14.0,0.876
712,2020-05-05 08:21:14,12.429,0.827
713,2020-05-05 08:21:18,11.8,0.684
714,2020-05-05 08:21:20,15.5,0.804
715,2020-05-05 08:21:26,12.0,0.688
716,2020-05-05 08:22:14,14.333,1.09
717,2020-05-05 08:22:16,16.0,0.526
718,2020-05-05 08:22:20,14.667,0.823
719,2020-05-05 08:22:26,18.333,0.981
720,2020-05-05 08:22:28,11.0,0.764
721,2020-05-05 08:22:32,12.0,0.563
722,2020-05-05 08:23:18,13.5,1.368
723,2020-05-05 08:23:20,15.2,0.964
724,2020-05-05 08:23:24,10.2,0.727
725,2020-05-05 08:23:28,14.333,1.148
726,2020-05-05 08:23:30,17.75,0.685
727,2020-05-05 08:23:38,16.0,0.772
728,2020-05-05 08:24:24,15.0,1.442
729,2020-05-05 08:24:26,16.714,0.991
730,2020-05-05 08:24:28,20.333,0.563
731,2020-05-05 08:24:34,10.2,0.812
732,2020-05-05 08:24:36,1.0,0.523
733,2020-05-05 08:24:38,17.75,1.266
734,2020-05-05 08:24:40,17.0,0.882
735,2020-05-05 08:24:48,11.0,0.712
736,2020-05-05 08:25:02,16.3,0.943
737,2020-05-05 08:25:04,18.0,0.79
738,2020-05-05 08:25:10,14.0,0.734
739,2020-05-05 08:25:16,17.0,1.007
740,2020-05-05 08:25:18,21.0,0.536
741,2020-05-05 08:25:26,15.4,0.593
742,2020-05-05 08:25:40,14.3,1.134
743,2020-05-05 08:25:42,12.0,0.701
744,2020-05-05 08:25:48,13.167,0.853
745,2020-05-05 08:25:52,19.0,0.896
746,2020-05-05 08:25:54,21.0,0.506
747,2020-05-05 08:26:00,8.25,0.695
748,2020-05-05 08:26:32,16.0,1.221
749,2020-05-05 08:26:34,23.5,0.727
750,2020-05-05 08:26:40,10.0,0.873
751,2020-05-05 08:26:46,17.833,1.159
752,2020-05-05 08:26:48,12.0,0.634
753,2020-05-05 08:26:54,13.667,0.567
754,2020-05-05 08:28:18,1.0,0.568
755,2020-05-05 08:28:20,17.0,0.97
756,2020-05-05 08:28:22,22.5,0.583
757,2020-05-05 08:28:28,18.0,0.808
758,2020-05-05 08:28:46,11.8,0.692
759,2020-05-05 08:28:48,16.0,0.809
760,2020-05-05 08:28:50,16.25,1.319
761,2020-05-05 08:28:58,15.5,0.561
762,2020-05-05 08:29:02,1.0,0.753
763,2020-05-05 08:29:12,14.5,1.306
764,2020-05-05 08:29:14,16.6,0.661
765,2020-05-05 08:29:20,10.0,0.742
766,2020-05-05 08:29:40,18.667,1.074
767,2020-05-05 08:29:42,15.333,0.553
768,2020-05-05 08:29:48,12.5,0.621
769,2020-05-05 08:30:04,1.0,0.536
770,2020-05-05 08:30:22,14.0,0.99
771,2020-05-05 08:30:24,23.0,0.665
772,2020-05-05 08:30:30,12.8,0.741
773,2020-05-05 08:30:38,15.769,0.887
774,2020-05-05 08:30:40,18.0,0.657
775,2020-05-05 08:30:42,16.5,0.56
776,2020-05-05 08:30:48,15.333,0.775
777,2020-05-05 08:31:22,1.0,0.553
778,2020-05-05 08:31:34,1.0,0.516
779,2020-05-05 08:32:04,17.4,1.213
780,2020-05-05 08:32:06,17.0,0.686
781,2020-05-05 08:32:12,14.0,0.675
782,2020-05-05 08:32:14,13.0,0.529
783,2020-05-05 08:32:26,1.0,0.557
784,2020-05-05 08:32:28,17.833,1.129
785,2020-05-05 08:32:30,16.5,0.548
786,2020-05-05 08:32:34,13.667,0.642
787,2020-05-05 08:32:36,11.0,0.738
788,2020-05-05 08:32:42,1.0,0.515
789,2020-05-05 08:32:50,15.0,1.576
790,2020-05-05 08:32:52,16.143,0.914
791,2020-05-05 08:33:00,12.375,0.843
792,2020-05-05 08:33:26,1.0,0.692
793,2020-05-05 08:33:34,1.0,0.723
794,2020-05-05 08:33:38,1.0,0.521
795,2020-05-05 08:33:58,1.0,0.613
796,2020-05-05 08:34:26,17.875,0.949
797,2020-05-05 08:34:28,16.0,0.615
798,2020-05-05 08:34:34,14.6,0.797
799,2020-05-05 08:34:42,18.25,0.838
800,2020-05-05 08:34:44,21.0,0.567
801,2020-05-05 08:34:52,17.5,0.603
802,2020-05-05 08:35:34,16.375,0.901
803,2020-05-05 08:35:36,20.0,0.743
804,2020-05-05 08:35:42,18.667,0.647
805,2020-05-05 08:35:44,8.2,0.655
806,2020-05-05 08:35:52,16.333,1.104
807,2020-05-05 08:35:54,18.286,0.842
808,2020-05-05 08:36:02,18.0,1.294
809,2020-05-05 08:36:04,14.4,0.853
810,2020-05-05 08:36:06,16.5,0.547
811,2020-05-05 08:36:14,5.0,0.567
812,2020-05-05 08:37:30,4.0,0.568
813,2020-05-05 08:37:38,17.25,1.069
814,2020-05-05 08:37:40,17.75,0.584
815,2020-05-05 08:37:48,13.8,0.689
816,2020-05-05 08:37:58,16.333,1.025
817,2020-05-05 08:38:00,19.167,0.779
818,2020-05-05 08:38:02,11.0,0.564
819,2020-05-05 08:38:14,15.333,1.154
820,2020-05-05 08:38:16,17.0,0.641
821,2020-05-05 08:38:26,19.5,1.039
822,2020-05-05 08:38:28,14.8,0.653
823,2020-05-05 08:39:10,15.5,0.636
824,2020-05-05 08:39:46,5.0,0.719
825,2020-05-05 08:40:48,13.444,1.036
826,2020-05-05 08:40:50,16.25,1.017
827,2020-05-05 08:40:52,12.0,0.692
828,2020-05-05 08:40:54,11.0,0.523
829,2020-05-05 08:41:02,14.0,0.7
830,2020-05-05 08:41:12,17.75,1.238
831,2020-05-05 08:41:14,18.5,0.609
832,2020-05-05 08:41:16,19.667,0.626
833,2020-05-05 08:41:20,10.75,0.523
834,2020-05-05 08:41:22,13.0,0.555
835,2020-05-05 08:41:24,15.778,0.992
836,2020-05-05 08:41:28,14.0,0.833
837,2020-05-05 08:41:42,12.667,0.858
838,2020-05-05 08:41:44,18.0,1.233
839,2020-05-05 08:41:50,8.0,0.715
840,2020-05-05 08:41:54,18.25,0.902
841,2020-05-05 08:41:56,15.167,0.893
842,2020-05-05 08:43:02,15.0,0.794
843,2020-05-05 08:43:04,14.714,0.882
844,2020-05-05 08:43:06,14.0,0.747
845,2020-05-05 08:43:12,16.0,1.094
846,2020-05-05 08:43:14,15.0,0.717
847,2020-05-05 08:43:40,13.8,1.195
848,2020-05-05 08:43:42,17.0,0.82
849,2020-05-05 08:43:46,10.0,0.83
850,2020-05-05 08:43:48,16.0,0.802
851,2020-05-05 08:43:50,13.8,0.705
852,2020-05-05 08:43:52,1.0,0.582
853,2020-05-05 08:45:02,14.5,1.235
854,2020-05-05 08:45:04,16.5,0.591
855,2020-05-05 08:45:06,15.5,0.74
856,2020-05-05 08:45:10,19.0,1.112
857,2020-05-05 08:45:12,17.0,0.575
858,2020-05-05 08:45:14,10.0,0.746
859,2020-05-05 08:45:34,15.0,1.447
860,2020-05-05 08:45:36,15.667,0.88
861,2020-05-05 08:45:38,17.5,0.757
862,2020-05-05 08:45:42,13.0,0.849
863,2020-05-05 08:45:44,18.25,0.799
864,2020-05-05 08:45:46,11.5,0.652
865,2020-05-05 08:45:48,11.5,0.718
866,2020-05-05 08:47:02,17.5,0.811
867,2020-05-05 08:47:04,16.5,0.893
868,2020-05-05 08:47:06,17.0,0.955
869,2020-05-05 08:47:16,15.714,0.746
870,2020-05-05 08:47:20,9.333,0.586
871,2020-05-05 08:47:56,16.0,0.528
872,2020-05-05 08:47:58,16.111,0.91
873,2020-05-05 08:48:00,16.6,0.711
874,2020-05-05 08:48:06,14.833,0.93
875,2020-05-05 08:48:08,20.0,0.57
876,2020-05-05 08:48:10,12.75,0.627
877,2020-05-05 08:48:34,13.0,0.916
878,2020-05-05 08:48:36,22.5,0.677
879,2020-05-05 08:48:38,9.25,0.575
880,2020-05-05 08:48:44,16.375,0.785
881,2020-05-05 08:48:46,9.25,0.522
882,2020-05-05 08:49:10,19.333,1.342
883,2020-05-05 08:49:12,12.5,0.695
884,2020-05-05 08:49:14,14.333,0.872
885,2020-05-05 08:49:18,18.167,0.825
886,2020-05-05 08:49:20,17.8,0.676
887,2020-05-05 08:49:22,13.0,0.819
888,2020-05-05 08:50:48,12.5,0.685
889,2020-05-05 08:51:02,17.75,1.12
890,2020-05-05 08:51:04,11.5,0.653
891,2020-05-05 08:51:06,14.333,0.84
892,2020-05-05 08:51:10,14.857,0.87
893,2020-05-05 08:51:12,15.667,0.69
894,2020-05-05 08:51:14,7.333,0.639
895,2020-05-05 08:52:24,12.556,0.905
896,2020-05-05 08:52:26,15.0,0.727
897,2020-05-05 08:52:28,9.5,0.588
898,2020-05-05 08:52:32,17.5,0.953
899,2020-05-05 08:52:34,18.8,0.634
900,2020-05-05 08:53:46,15.0,1.09
901,2020-05-05 08:53:48,14.667,0.713
902,2020-05-05 08:53:50,17.0,0.772
903,2020-05-05 08:53:56,17.0,1.007
904,2020-05-05 08:53:58,16.5,0.539
905,2020-05-05 08:54:04,18.333,0.754
906,2020-05-05 08:54:12,16.5,1.063
907,2020-05-05 08:54:14,18.0,0.657
908,2020-05-05 08:54:18,13.857,0.634
909,2020-05-05 08:54:26,18.0,1.331
910,2020-05-05 08:54:28,18.167,0.654
911,2020-05-05 08:54:30,23.0,0.512
912,2020-05-05 08:54:34,17.333,0.739
913,2020-05-05 08:54:38,13.714,0.689
914,2020-05-05 08:54:46,12.714,1.118
915,2020-05-05 08:54:48,13.0,0.763
916,2020-05-05 08:54:52,14.0,0.732
917,2020-05-05 08:55:00,19.25,1.008
918,2020-05-05 08:55:02,22.0,0.533
919,2020-05-05 08:55:04,15.167,0.748
920,2020-05-05 08:55:36,14.571,1.157
921,2020-05-05 08:55:38,22.0,0.511
922,2020-05-05 08:55:40,12.4,0.846
923,2020-05-05 08:55:48,15.8,1.074
924,2020-05-05 08:55:50,17.0,0.533
925,2020-05-05 08:55:52,16.2,0.636
926,2020-05-05 08:56:26,17.5,1.164
927,2020-05-05 08:56:28,14.0,1.121
928,2020-05-05 08:56:30,17.0,0.818
929,2020-05-05 08:56:36,13.5,0.961
930,2020-05-05 08:56:38,16.0,0.75
931,2020-05-05 08:56:40,8.0,0.674
932,2020-05-05 08:57:12,15.556,1.087
933,2020-05-05 08:57:14,14.625,0.727
934,2020-05-05 08:57:20,17.333,1.212
935,2020-05-05 08:57:22,17.875,0.653
936,2020-05-05 08:57:48,15.833,1.068
937,2020-05-05 08:57:50,11.5,0.655
938,2020-05-05 08:57:52,17.8,0.686
939,2020-05-05 08:57:56,17.6,0.973
940,2020-05-05 08:58:00,16.5,0.69
941,2020-05-05 08:58:34,17.0,1.204
942,2020-05-05 08:58:36,18.571,0.904
943,2020-05-05 08:58:38,10.5,0.676
944,2020-05-05 08:58:42,16.4,1.174
945,2020-05-05 08:58:44,15.25,0.671
946,2020-05-05 08:58:46,11.0,0.54
947,2020-05-05 08:58:54,15.2,0.649
948,2020-05-05 08:58:56,17.214,1.085
949,2020-05-05 08:58:58,19.429,0.68
950,2020-05-05 08:59:04,17.5,0.551
951,2020-05-05 09:00:34,4.0,0.688
952,2020-05-05 09:00:56,3.0,0.504
953,2020-05-05 09:01:00,9.0,0.519
954,2020-05-05 09:03:56,1.5,0.578
955,2020-05-05 09:03:58,16.0,1.196
956,2020-05-05 09:04:00,15.667,0.653
957,2020-05-05 09:04:02,11.0,0.561
958,2020-05-05 09:04:12,13.667,0.61
959,2020-05-05 09:04:22,18.2,0.981
960,2020-05-05 09:04:24,17.0,0.62
961,2020-05-05 09:04:26,21.0,0.506
962,2020-05-05 09:04:30,17.0,0.617
963,2020-05-05 09:05:04,14.0,0.824
964,2020-05-05 09:05:06,15.889,1.201
965,2020-05-05 09:05:08,17.2,0.705
966,2020-05-05 09:05:16,9.25,0.744
967,2020-05-05 09:06:52,15.231,1.11
968,2020-05-05 09:06:54,17.0,0.573
969,2020-05-05 09:08:24,14.5,1.557
970,2020-05-05 09:08:26,18.0,0.851
971,2020-05-05 09:08:28,15.0,0.698
972,2020-05-05 09:08:38,14.5,0.721
973,2020-05-05 09:08:52,15.583,1.017
974,2020-05-05 09:08:54,18.667,0.604
975,2020-05-05 09:08:56,10.0,0.545
976,2020-05-05 09:08:58,17.5,0.988
977,2020-05-05 09:09:00,9.25,0.688
978,2020-05-05 09:09:16,14.0,1.15
979,2020-05-05 09:09:18,15.9,0.93
980,2020-05-05 09:09:24,13.6,0.672
981,2020-05-05 09:09:28,16.3,0.989
982,2020-05-05 09:09:30,16.5,0.689
983,2020-05-05 09:09:36,14.333,0.572
984,2020-05-05 09:09:48,11.0,0.634
985,2020-05-05 09:11:38,12.818,0.949
986,2020-05-05 09:11:40,13.429,0.588
987,2020-05-05 09:12:18,13.5,1.75
988,2020-05-05 09:12:20,18.875,0.879
989,2020-05-05 09:12:22,17.5,0.707
990,2020-05-05 09:12:24,16.5,0.718
991,2020-05-05 09:12:34,12.0,0.784
992,2020-05-05 09:12:38,14.0,0.993
993,2020-05-05 09:12:40,18.273,0.841
994,2020-05-05 09:12:42,15.5,0.565
995,2020-05-05 09:12:52,6.0,0.559
996,2020-05-05 09:13:42,15.0,1.562
997,2020-05-05 09:13:44,17.8,0.872
998,2020-05-05 09:13:46,21.0,0.542
999,2020-05-05 09:13:54,12.833,0.693
1000,2020-05-05 09:14:06,14.5,2.027
1001,2020-05-05 09:14:08,18.2,0.809
1002,2020-05-05 09:14:10,23.0,0.616
1003,2020-05-05 09:14:18,10.5,0.651
1004,2020-05-05 09:14:48,15.5,1.37
1005,2020-05-05 09:14:50,17.0,0.886
1006,2020-05-05 09:14:58,17.0,0.854
1007,2020-05-05 09:15:16,18.125,0.919
1008,2020-05-05 09:15:18,18.0,0.8
1009,2020-05-05 09:15:20,19.5,0.524
1010,2020-05-05 09:15:28,16.0,0.669
1011,2020-05-05 09:16:22,15.0,0.997
1012,2020-05-05 09:16:24,18.571,1.067
1013,2020-05-05 09:16:34,19.0,0.739
1014,2020-05-05 09:16:36,1.0,0.512
1015,2020-05-05 09:16:52,16.182,1.035
1016,2020-05-05 09:17:04,17.0,0.728
1017,2020-05-05 09:17:24,16.75,1.079
1018,2020-05-05 09:17:26,18.0,0.579
1019,2020-05-05 09:17:34,14.333,0.861
1020,2020-05-05 09:17:42,13.5,1.283
1021,2020-05-05 09:17:44,17.857,0.73
1022,2020-05-05 09:17:50,10.0,0.542
1023,2020-05-05 09:17:56,4.0,0.515
1024,2020-05-05 09:18:20,14.0,1.315
1025,2020-05-05 09:18:22,16.625,0.655
1026,2020-05-05 09:18:24,16.5,0.58
1027,2020-05-05 09:18:32,16.429,0.86
1028,2020-05-05 09:18:36,14.0,1.366
1029,2020-05-05 09:18:38,19.25,0.844
1030,2020-05-05 09:18:40,10.0,0.5
1031,2020-05-05 09:18:48,12.333,0.867
1032,2020-05-05 09:18:50,14.889,0.805
1033,2020-05-05 09:18:52,14.0,0.717
1034,2020-05-05 09:21:10,16.2,1.43
1035,2020-05-05 09:21:12,17.0,0.62
1036,2020-05-05 09:21:14,13.857,1.064
1037,2020-05-05 09:21:20,12.167,0.773
1038,2020-05-05 09:21:28,17.0,1.261
1039,2020-05-05 09:21:30,22.0,0.61
1040,2020-05-05 09:21:36,20.0,0.524
1041,2020-05-05 09:21:38,11.0,0.675
1042,2020-05-05 09:22:22,14.6,1.298
1043,2020-05-05 09:22:24,18.8,0.603
1044,2020-05-05 09:22:30,16.0,0.716
1045,2020-05-05 09:22:32,1.0,0.572
1046,2020-05-05 09:22:40,13.917,0.854
1047,2020-05-05 09:22:42,18.0,0.583
1048,2020-05-05 09:22:44,21.0,0.549
1049,2020-05-05 09:22:48,14.667,0.872
1050,2020-05-05 09:23:04,17.0,1.192
1051,2020-05-05 09:23:06,17.0,1.115
1052,2020-05-05 09:23:08,14.571,0.653
1053,2020-05-05 09:23:10,15.0,0.657
1054,2020-05-05 09:23:12,15.0,0.617
1055,2020-05-05 09:23:16,10.0,0.538
1056,2020-05-05 09:23:18,23.0,0.501
1057,2020-05-05 09:23:22,13.714,1.313
1058,2020-05-05 09:23:26,10.0,0.52
1059,2020-05-05 09:23:28,12.0,0.519
1060,2020-05-05 09:23:34,14.0,1.005
1061,2020-05-05 09:23:40,16.5,0.758
1062,2020-05-05 09:23:44,14.5,0.889
1063,2020-05-05 09:23:46,17.333,1.035
1064,2020-05-05 09:23:48,16.0,0.626
1065,2020-05-05 09:23:50,14.667,0.638
1066,2020-05-05 09:23:58,11.5,0.532
1067,2020-05-05 09:24:26,1.0,0.503
1068,2020-05-05 09:27:34,14.5,1.522
1069,2020-05-05 09:27:36,17.429,1.012
1070,2020-05-05 09:27:38,17.0,0.643
1071,2020-05-05 09:27:48,15.571,0.86
1072,2020-05-05 09:27:50,11.5,0.64
1073,2020-05-05 09:27:58,14.2,1.171
1074,2020-05-05 09:28:00,16.833,0.883
1075,2020-05-05 09:28:02,13.667,0.518
1076,2020-05-05 09:28:06,11.0,0.736
1077,2020-05-05 09:28:12,13.5,0.641
1078,2020-05-05 09:28:38,5.0,0.548
1079,2020-05-05 09:28:44,6.0,0.535
1080,2020-05-05 09:31:18,4.0,0.539
1081,2020-05-05 09:31:54,16.167,1.397
1082,2020-05-05 09:31:56,16.0,0.808
1083,2020-05-05 09:32:06,14.286,0.772
1084,2020-05-05 09:32:16,19.3,1.047
1085,2020-05-05 09:32:18,10.0,0.577
1086,2020-05-05 09:32:22,15.0,0.713
1087,2020-05-05 09:32:30,4.0,0.515
1088,2020-05-05 09:32:32,16.4,1.011
1089,2020-05-05 09:32:34,11.0,0.574
1090,2020-05-05 09:32:36,15.0,0.56
1091,2020-05-05 09:33:10,12.5,0.663
1092,2020-05-05 09:33:12,13.5,1.378
1093,2020-05-05 09:33:14,12.0,0.679
1094,2020-05-05 09:33:16,9.667,0.633
1095,2020-05-05 09:33:22,12.444,0.666
1096,2020-05-05 09:33:46,15.833,1.355
1097,2020-05-05 09:33:48,16.0,0.776
1098,2020-05-05 09:33:50,19.667,0.582
1099,2020-05-05 09:33:56,18.4,0.844
1100,2020-05-05 09:36:14,7.0,0.505
1101,2020-05-05 09:36:42,14.5,1.079
1102,2020-05-05 09:36:44,18.375,1.036
1103,2020-05-05 09:36:46,14.25,0.593
1104,2020-05-05 09:36:56,12.571,0.67
1105,2020-05-05 09:36:58,1.0,0.528
1106,2020-05-05 09:37:08,15.0,1.015
1107,2020-05-05 09:37:10,17.0,0.645
1108,2020-05-05 09:37:12,11.0,0.72
1109,2020-05-05 09:37:14,14.333,0.563
1110,2020-05-05 09:37:16,10.0,0.509
1111,2020-05-05 09:37:22,10.0,0.582
1112,2020-05-05 09:39:32,15.0,0.561
1113,2020-05-05 09:40:38,4.0,0.51
1114,2020-05-05 09:41:56,15.0,0.959
1115,2020-05-05 09:41:58,17.1,0.999
1116,2020-05-05 09:42:00,17.25,0.774
1117,2020-05-05 09:42:12,11.857,0.795
1118,2020-05-05 09:42:44,11.8,1.079
1119,2020-05-05 09:42:46,16.0,0.841
1120,2020-05-05 09:42:48,15.2,0.576
1121,2020-05-05 09:42:50,13.75,0.556
1122,2020-05-05 09:42:52,14.333,0.586
1123,2020-05-05 09:43:02,23.0,0.656
1124,2020-05-05 09:43:04,14.2,0.873
1125,2020-05-05 09:43:10,15.571,0.835
1126,2020-05-05 09:43:40,1.0,0.504
1127,2020-05-05 09:43:52,1.0,0.604
1128,2020-05-05 09:43:54,13.8,1.165
1129,2020-05-05 09:43:56,15.0,0.945
1130,2020-05-05 09:43:58,13.25,0.658
1131,2020-05-05 09:44:00,14.5,0.669
1132,2020-05-05 09:46:22,17.0,1.216
1133,2020-05-05 09:46:24,17.0,0.686
1134,2020-05-05 09:46:30,13.5,0.723
1135,2020-05-05 09:46:36,14.667,1.14
1136,2020-05-05 09:46:38,17.25,0.915
1137,2020-05-05 09:46:40,15.143,0.685
1138,2020-05-05 09:47:30,14.0,1.226
1139,2020-05-05 09:47:32,21.0,0.573
1140,2020-05-05 09:47:54,14.25,1.395
1141,2020-05-05 09:47:56,13.0,1.021
1142,2020-05-05 09:47:58,21.0,0.55
1143,2020-05-05 09:48:06,12.5,0.518
1144,2020-05-05 09:48:36,16.833,0.961
1145,2020-05-05 09:48:44,14.333,0.852
1146,2020-05-05 09:48:48,9.5,0.55
1147,2020-05-05 09:48:56,1.0,0.615
1148,2020-05-05 09:49:00,1.0,0.582
1149,2020-05-05 09:49:02,1.0,0.636
1150,2020-05-05 09:49:08,1.0,0.61
1151,2020-05-05 09:49:18,15.0,1.369
1152,2020-05-05 09:49:20,13.8,1.042
1153,2020-05-05 09:49:22,16.5,0.581
1154,2020-05-05 09:49:30,15.0,0.743
1155,2020-05-05 09:49:46,17.154,0.901
1156,2020-05-05 09:49:48,18.0,0.562
1157,2020-05-05 09:49:50,10.0,0.544
1158,2020-05-05 09:49:58,12.75,0.565
1159,2020-05-05 09:50:00,10.0,0.513
1160,2020-05-05 09:50:12,1.0,0.518
1161,2020-05-05 09:50:50,12.5,0.608
1162,2020-05-05 09:51:36,11.5,1.253
1163,2020-05-05 09:51:38,16.625,0.951
1164,2020-05-05 09:51:40,21.0,0.51
1165,2020-05-05 09:51:48,13.667,0.714
1166,2020-05-05 09:51:58,18.167,1.225
1167,2020-05-05 09:52:10,11.0,0.739
1168,2020-05-05 09:52:42,1.0,0.599
1169,2020-05-05 09:53:12,1.0,0.522
1170,2020-05-05 09:53:14,15.286,0.863
1171,2020-05-05 09:53:20,15.333,0.971
1172,2020-05-05 09:53:22,16.5,0.52
1173,2020-05-05 09:53:30,12.833,0.659
1174,2020-05-05 09:53:32,1.0,0.546
1175,2020-05-05 09:53:34,13.667,0.983
1176,2020-05-05 09:53:36,18.25,0.874
1177,2020-05-05 09:53:42,22.0,0.514
1178,2020-05-05 09:53:50,13.0,1.118
1179,2020-05-05 09:53:52,17.0,0.925
1180,2020-05-05 09:53:54,24.0,0.587
1181,2020-05-05 09:54:00,14.286,0.77
1182,2020-05-05 09:54:04,14.0,0.748
1183,2020-05-05 09:54:06,19.5,0.72
1184,2020-05-05 09:54:08,17.5,0.614
1185,2020-05-05 09:54:14,17.0,0.829
1186,2020-05-05 09:54:44,1.0,0.527
1187,2020-05-05 09:55:58,1.0,0.524
1188,2020-05-05 09:56:04,12.7,0.915
1189,2020-05-05 09:56:06,14.429,0.749
1190,2020-05-05 09:56:08,16.5,0.753
1191,2020-05-05 09:56:10,15.167,0.806
1192,2020-05-05 09:56:12,3.0,0.533
1193,2020-05-05 09:56:26,14.5,2.163
1194,2020-05-05 09:56:28,17.5,0.915
1195,2020-05-05 09:56:36,15.167,0.579
1196,2020-05-05 09:56:38,11.0,0.626
1197,2020-05-05 09:56:58,15.0,1.802
1198,2020-05-05 09:57:00,18.0,0.617
1199,2020-05-05 09:57:04,14.667,1.009
1200,2020-05-05 09:57:56,13.571,1.317
1201,2020-05-05 09:57:58,11.0,0.547
1202,2020-05-05 09:58:08,15.0,0.682
1203,2020-05-05 09:59:16,15.667,1.316
